scientificName,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
" 1758)	Coereba flaveola		BR	Brazil - Sao Paulo			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.430184	-46.489127	65.0						2019-06-06T00:00:00	6	6	2019	2493744	2493744	HUMAN_OBSERVATION		Observations	OBS.175079959				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:50.497Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1809)	Ilicura militaris		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.42157	-40.12724	100.0						2019-02-05T00:00:00	5	2	2019	2487763	2487763	HUMAN_OBSERVATION		Observations	OBS.169832393				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:14.909Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Manacus manacus		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.412797	-42.738013	10.0						2017-03-11T00:00:00	11	3	2017	2487672	2487672	HUMAN_OBSERVATION		Observations	OBS.175362363				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:31.271Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1817)	Procnias nudicollis		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.394969	-42.579528	100.0						2018-08-05T00:00:00	5	8	2018	2486405	2486405	HUMAN_OBSERVATION		Observations	OBS.169832360				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:52.501Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816)	Milvago chimachima		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.331134	-40.210019	100.0						2019-02-05T00:00:00	5	2	2019	2481066	2481066	HUMAN_OBSERVATION		Observations	OBS.169830924				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:52.501Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1823)	Dysithamnus stictothorax		BR	Brazil - Serra da Bocaina NP			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.944271	-44.545876	25.0						2019-04-04T00:00:00	4	4	2019	2490028	2490028	HUMAN_OBSERVATION		Observations	OBS.169662242				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:18.591Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758	Crotophaga ani		BR	Brazil - Bahia			4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.41269	-40.13611	12.0						2018-12-12T00:00:00	12	12	2018	2496209	2496209	HUMAN_OBSERVATION		Observations	OBS.168457725				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:34.074Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Donacobius atricapilla		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.452832	-42.772556	10.0						2017-03-10T00:00:00	10	3	2017	2493895	2493895	HUMAN_OBSERVATION		Observations	OBS.175362669				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:40:04.045Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Chiroxiphia caudata		BR	Brazil - REGUA - Guapiacu Watershed			7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-11T00:00:00	11	8	2018	2487775	2487775	HUMAN_OBSERVATION		Observations	OBS.169832389				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:00.424Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766	Trogon viridis		BR	Brazil - Serra da Bocaina NP			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.948414	-44.546841	25.0						2019-04-04T00:00:00	4	4	2019	2496647	2496647	HUMAN_OBSERVATION		Observations	OBS.169662247				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:01.110Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1818)	Hemithraupis flavicollis		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-10T00:00:00	10	8	2018	2488081	2488081	HUMAN_OBSERVATION		Observations	OBS.169841803				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:52.327Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Pyrocephalus rubinus		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.217763	-44.709978	999.0						2009-05-06T00:00:00	6	5	2009	2483647	2483647	HUMAN_OBSERVATION		Observations	OBS.43972381				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:19:00.642Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1856	Dacnis nigripes		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.452832	-42.772556	10.0						2017-03-10T00:00:00	10	3	2017	2488369	2488369	HUMAN_OBSERVATION		Observations	OBS.175363516				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:48.176Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788)	Celeus flavescens		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.412797	-42.738013	10.0						2017-03-11T00:00:00	11	3	2017	5228941	5228941	HUMAN_OBSERVATION		Observations	OBS.175361217				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:48.176Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Fluvicola nengeta		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.219969	-44.710072	25.0						2019-04-02T00:00:00	2	4	2019	5229568	5229568	HUMAN_OBSERVATION		Observations	OBS.169662361				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:52.226Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Gallinago undulata		BR	Brazil - Bahia			3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.42157	-40.12724	100.0						2019-02-04T00:00:00	4	2	2019	2481812	2481812	HUMAN_OBSERVATION		Observations	OBS.169826787				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:52.218Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Pteroglossus aracari		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.412618	-40.136128	5.0						2018-12-12T00:00:00	12	12	2018	2478828	2478828	HUMAN_OBSERVATION		Observations	OBS.168457724				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:19.145Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.421257	-42.8156	10.0						2017-03-12T00:00:00	12	3	2017	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.175360831				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:39:54.226Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Cacicus cela		BR	Brazil - Bahia			8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.406127	-39.533957	65.0						2018-12-16T00:00:00	16	12	2018	5229832	5229832	HUMAN_OBSERVATION		Observations	OBS.168459018				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:57.385Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1800)	Saltator fuliginosus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.414705	-40.132494	5.0						2018-12-12T00:00:00	12	12	2018	5230941	5230941	HUMAN_OBSERVATION		Observations	OBS.168457830				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:19.555Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Tangara desmaresti		BR	Brazil - Rio de Janeiro			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.3091	-42.4988	100.0						2018-08-03T00:00:00	3	8	2018	2488136	2488136	HUMAN_OBSERVATION		Observations	OBS.169841678				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:50.932Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Tangara cyanocephala		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.383658	-39.56472	16.0						2018-12-14T00:00:00	14	12	2018	2488097	2488097	HUMAN_OBSERVATION		Observations	OBS.168458407				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:36.288Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Paroaria dominicana		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.264716	-38.933208	5.0						2018-12-05T00:00:00	5	12	2018	2492086	2492086	HUMAN_OBSERVATION		Observations	OBS.168455866				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:36.288Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Fluvicola nengeta		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.39139	-39.487057	32.0						2018-12-16T00:00:00	16	12	2018	5229568	5229568	HUMAN_OBSERVATION		Observations	OBS.168459046				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:25.952Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1817)	Stelgidopteryx ruficollis		BR	Brazil - REGUA - Guapiacu Watershed			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-09T00:00:00	9	8	2018	2489203	2489203	HUMAN_OBSERVATION		Observations	OBS.169834875				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:24.484Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - Ceará			3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.26685	-38.93547	100.0						2019-01-20T00:00:00	20	1	2019	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.169824406				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:56.916Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1831)	Iodopleura pipra		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.554083	-40.265408	10.0						2018-12-13T00:00:00	13	12	2018	2486514	2486514	HUMAN_OBSERVATION		Observations	OBS.168458019				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:23.932Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Coereba flaveola		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.416515	-40.13058	5.0						2018-12-12T00:00:00	12	12	2018	2493744	2493744	HUMAN_OBSERVATION		Observations	OBS.168457821				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:23.932Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Piaya cayana		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.266385	-38.93484	5.0						2018-12-05T00:00:00	5	12	2018	2496432	2496432	HUMAN_OBSERVATION		Observations	OBS.168455885				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:59.155Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788)	Nystalus maculatus		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.654387	-37.461523	5.0						2018-12-04T00:00:00	4	12	2018	2475195	2475195	HUMAN_OBSERVATION		Observations	OBS.168455582				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:39.115Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Tangara desmaresti		BR	Brazil - Rio de Janeiro			35	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.3091	-42.4988	100.0						2018-08-07T00:00:00	7	8	2018	2488136	2488136	HUMAN_OBSERVATION		Observations	OBS.169841682				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:40:25.957Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1777)	Caracara plancus		BR	Brazil - Rio de Janeiro			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-23.217714	-44.711113	25.0						2019-04-03T00:00:00	3	4	2019	2480989	2480989	HUMAN_OBSERVATION		Observations	OBS.169662333				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:29.684Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1777)	Caracara plancus		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.740799	-38.990909	15.0						2018-12-05T00:00:00	5	12	2018	2480989	2480989	HUMAN_OBSERVATION		Observations	OBS.168456016				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:30.370Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816)	Primolius maracana		BR	Brazil - Itatiaia NP			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.431881	-44.614919	100.0						2019-02-13T00:00:00	13	2	2019	2479270	2479270	HUMAN_OBSERVATION		Observations	OBS.169831356				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:47.807Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1818)	Hemithraupis ruficapilla		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.432763	-44.61644	12.0						2018-11-07T00:00:00	7	11	2018	2488093	2488093	HUMAN_OBSERVATION		Observations	OBS.165615414				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:44.498Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1789)	Phalacrocorax brasilianus		BR	Brazil - REGUA - Guapiacu Watershed			4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-12T00:00:00	12	8	2018	9399113	9399113	HUMAN_OBSERVATION		Observations	OBS.169823991				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:03.338Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758	Ardea alba		BR	Brazil - Rio de Janeiro			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.917317	-43.182221	10.0						2019-03-18T00:00:00	18	3	2019	9752617	9752617	HUMAN_OBSERVATION		Observations	OBS.168703029				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:30.039Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1809)	Ilicura militaris		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.386361	-39.567074	5.0						2018-12-15T00:00:00	15	12	2018	2487763	2487763	HUMAN_OBSERVATION		Observations	OBS.168458757				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:36.962Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788)	Hirundinea ferruginea		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.556199	-40.265233	8.0						2018-12-13T00:00:00	13	12	2018	2483242	2483242	HUMAN_OBSERVATION		Observations	OBS.168457908				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:29.390Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1777)	Caracara plancus		BR	Brazil - REGUA - Guapiacu Watershed			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.4523	-42.7705	100.0						2018-08-12T00:00:00	12	8	2018	2480989	2480989	HUMAN_OBSERVATION		Observations	OBS.169830889				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:02.987Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1789)	Nycticorax nycticorax hoactli		BR	Brazil - Sao Paulo			7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.924217	-45.56767	100.0						2019-02-13T00:00:00	13	2	2019	6178121	2480863	HUMAN_OBSERVATION		Observations	OBS.169822936				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:38:02.982Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Saltator maximus		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.391857	-39.564509	65.0						2018-12-15T00:00:00	15	12	2018	5230942	5230942	HUMAN_OBSERVATION		Observations	OBS.168458738				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:28.549Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Aramus guarauna		BR	Brazil - Ceará			7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.752397	-38.99724	10.0						2018-12-05T00:00:00	5	12	2018	2474337	2474337	HUMAN_OBSERVATION		Observations	OBS.165130500				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:22.303Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Tangara cayana		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.243576	-38.937914	25.0						2018-12-05T00:00:00	5	12	2018	2488246	2488246	HUMAN_OBSERVATION		Observations	OBS.168474200				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:32.453Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1793)	Coragyps atratus		BR	Brazil - Bahia			21	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-16.418703	-39.112369	15.0						2018-12-18T00:00:00	18	12	2018	2481942	2481942	HUMAN_OBSERVATION		Observations	OBS.168459390				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:18.249Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1758)	Chlorophanes spiza		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.382049	-39.570566	64.0						2018-12-15T00:00:00	15	12	2018	5230641	5230641	HUMAN_OBSERVATION		Observations	OBS.168458647				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:18.249Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1823)	Selenidera maculirostris		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.383565	-39.564671	64.0						2018-12-14T00:00:00	14	12	2018	2478760	2478760	HUMAN_OBSERVATION		Observations	OBS.168458416				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:08.244Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1821	Thraupis palmarum		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.265948	-38.933654	5.0						2018-12-05T00:00:00	5	12	2018	2488628	2488628	HUMAN_OBSERVATION		Observations	OBS.168455875				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:59:08.244Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1819)	Orthogonys chloricterus		BR	Brazil - Itatiaia NP			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.431881	-44.614919	100.0						2019-02-17T00:00:00	17	2	2019	2488373	2488373	HUMAN_OBSERVATION		Observations	OBS.169841323				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:56.510Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1818)	Colaptes campestris		BR	Brazil - Ceará			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.687256	-37.399393	25.0						2018-12-04T00:00:00	4	12	2018	2478233	2478233	HUMAN_OBSERVATION		Observations	OBS.168474215				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:30.378Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1825)	Myiozetetes similis		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-16.359108	-39.136674	5.0						2018-12-17T00:00:00	17	12	2018	2482913	2482913	HUMAN_OBSERVATION		Observations	OBS.168459294				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:30.377Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1776)	Himantopus mexicanus		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.699777	-37.353526	5.0						2018-12-04T00:00:00	4	12	2018	5229128	5229128	HUMAN_OBSERVATION		Observations	OBS.168455603				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:30.376Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Thraupis sayaca		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.391766	-39.564289	5.0						2018-12-14T00:00:00	14	12	2018	2488622	2488622	HUMAN_OBSERVATION		Observations	OBS.165627027				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:27.048Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1817)	Notiochelidon cyanoleuca		BR	Brazil - Itatiaia NP			10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.431881	-44.614919	100.0						2019-02-17T00:00:00	17	2	2019	2489208	2489208	HUMAN_OBSERVATION		Observations	OBS.169834847				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:37:59.431Z		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1783)	Gallinago undulata		BR	Brazil - Bahia			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-14.421764	-40.123569	25.0						2018-11-23T00:00:00	23	11	2018	2481812	2481812	HUMAN_OBSERVATION		Observations	OBS.165035521				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:39.283Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766)	Sicalis flaveola		BR	Brazil - REGUA - Wetland Trail			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.448933	-42.772865	16.0						2018-11-02T00:00:00	2	11	2018	2491862	2491862	HUMAN_OBSERVATION		Observations	OBS.164697348				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:30.424Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1766	Trogon viridis		BR	Brazil - Bahia			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-15.384605	-39.571752	5.0						2018-12-15T00:00:00	15	12	2018	2496647	2496647	HUMAN_OBSERVATION		Observations	OBS.165644337				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:27.411Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1821	Thraupis palmarum		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.46174	-42.781958	16.0						2018-11-04T00:00:00	4	11	2018	2488628	2488628	HUMAN_OBSERVATION		Observations	OBS.164697416				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:06.929Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1788	Crotophaga major		BR	Brazil - REGUA - Guapiacu Watershed			1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-22.453693	-42.765747	25.0						2018-11-05T00:00:00	5	11	2018	2496210	2496210	HUMAN_OBSERVATION		Observations	OBS.164319545				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:36:00.487Z		COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 1816	Galbula ruficauda		BR	Brazil - Ceará			2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	-4.269954	-38.937766	5.0						2018-12-05T00:00:00	5	12	2018	5228236	5228236	HUMAN_OBSERVATION		Observations	OBS.165130418				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-08-19T15:57:41.930Z	StillImage	COORDINATE_ROUNDED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
